GEOG 12,describe the development of regional interconnectedness and economic dependency.
GEOG 12,compare and contrast urban and rural land use policies.
GEOG 12,formulate reasoned opinions about the future of the American West.
GEOG 21,Identify the sources of existing spatial data and manipulate that data to one's needs.
GEOG 21,Evaluate the quality and reliability of existing GIS data.
GEOG 21,Convert digital and hard copy GIS data to needed formats.
GEOG 21,Choose and apply appropriate projections and scales for given GIS data sets.
GEOG 21,Access appropriate GIS data sets from the Internet.
GEOG 21,Capture and manipulate data using GPS.
GEOG 22,Distinguish between conventional statistical analyses to spatial analysis.
GEOG 22,Identify and use basic sampling methods used in GIS.
GEOG 22,Compare and interpret geographically referenced data.
GEOG 22,Analyze problems associated with acquisition and accuracy of data used in spatial analysis.
GEOG 22,Examine the problems associated with statistical analysis and quantification of spatial features.
GEOG 22,Analyze and manipulate geographically referenced data_ and apply spatial analysis in the
GEOG 22,decision making process.
GEOG 22,Identify the principles of remote sensing and digital image processing.
GEOG 22,Identify the applications of remote sensing and GIS to solve real world problems.
GEOG 22,Apply experience in the use of image processing and GIS software.
GEOG 100,Create and modify geospatial data.
GEOG 100,Manipulate local and online content using ArcGIS Mobile and ArcGIS Online mapping.
GEOG 100,Perform geoprocessing tasks.
GEOG 100,Create ArcGIS custom mapping tools_ such as custom map layouts_ custom commands using
GEOG 100,Python_ and use add-ins such as XTools Pro.
GEOG 100,Create and deploy ArcGIS Runtime and ArcGIS Engine applications.
GEOG 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
GEOG 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
GEOG 95,analytical questions.
GEOG 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
GEOG 95,for future reference; including an index and bibliography.
GEOG 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
GEOG 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
GEOG 95,special study theme.
GEOL 32,Explain and practically apply the principles of the scientific method as it relates to
GEOL 32,understanding Earth processes.
GEOL 32,Demonstrate an understanding of plate tectonics and explain how it relates to geologic processes
GEOL 32,and features including igneous activity_ seismicity_ mountain building and seafloor features.
GEOL 32,Explain the rock cycle and identify and describe the basic properties of rocks and minerals.
GEOL 32,Demonstrate an understanding of the Earth through the identification and interpretation of
GEOL 32,common minerals and igneous_ sedimentary and metamorphic rocks.
GEOL 32,Demonstrate an understanding of how geological environments are formed_ changed_ weathered
GEOL 32,and eroded through time.
GEOL 32,Demonstrate the ability to read and interpret topographic and geologic maps in order to answer
GEOL 32,questions pertaining to geologic processes.
GEOL 32,Determine the ages of rocks and geologic structures using both relative and absolute geologic
GEOL 32,dating techniques.
GEOL 32,Demonstrate an ability to communicate complex course concepts effectively both in writing and
GEOL 32,through the use of labeled diagrams.
GEOL 32,Apply critical thinking and problem solving skills to evaluate geologic problems.
GEOL 34,Explain and practically apply the principles of the scientific method.
GEOL 34,Demonstrate and practically apply a fundamental understanding of concepts and principles of
GEOL 34,Historical Geology including: Fossilization_ The fossil record_ Ecology_ evolution and
GEOL 34,extinction_ Plate tectonics_ Geologic time and dating methods_ and The Supercontinent Cycle
GEOL 34,and paleoclimate
GEOL 34,Identify and interpret representative fossil samples_ rocks and minerals.
GEOL 34,Explain and practically apply knowledge of tectonic processes to interpret geologic events
GEOL 34,throughout geologic time.
GEOL 34,Interpret geologic maps_ cross sections and stratigraphic columns.
GEOL 34,Practically apply the principles of relative dating to interpret sequences of geologic events.
GEOL 34,Communicate complex course concepts effectively in writing and using diagrams.
GEOL 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
GEOL 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
GEOL 95,analytical questions.
GEOL 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
GEOL 95,for future reference; including an index and bibliography.
GEOL 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
GEOL 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
GEOL 95,special study theme.
GERM 1,recognize and begin to imitate German pronunciation
GERM 1,comprehend basic German at the introductory level
GERM 1,speak basic German at the introductory level
GERM 1,write basic German at the introductory level
GERM 1,formulate arguments supporting the importance of second language acquisition
GERM 1,describe elements of Germanic culture
GERM 2,improve the clarity of pronunciation in German
GERM 2,comprehend basic German
GERM 2,use both written and oral German for communication in everyday situations
GERM 2,formulate arguments supporting the importance of second language acquisition
GERM 2,appraise elements of Germanic culture
GERM 3,pronounce German accurately_ with clarity and rhythm
GERM 3,comprehend both written and spoken German at the lower-intermediate level
GERM 3,use both written and oral German at the lower-intermediate level for communication in
GERM 3,everyday situations and some specialized topic areas_ e.g. contemporary social issues and
GERM 3,German history
GERM 3,formulate arguments supporting the importance of second language acquisition
GERM 3,compare elements of Germanic culture to the United States
GERM 4,pronounce German correctly_ with increased ease and clarity
GERM 4,comprehend both written and spoken German at the upper-intermediate level
GERM 4,use both written and oral German at the upper-intermediate level for communication in
GERM 4,everyday situations and several specialized topic areas_ e.g. contemporary social issues and
GERM 4,German history
GERM 4,formulate arguments supporting the importance of second language acquisition
GERM 4,compare elements of Germanic culture to the United States
HIST 6,identify and compare important political_ economic_ social_ intellectual_ and aesthetic
HIST 6,developments within the history of the world in the period from 1750 to the present.
HIST 6,examine the effects of the various stages of the Industrial Revolution and Industrial Agriculture
HIST 6,on environment_ population growth_ and social reform in various parts of the world.
HIST 6,analyze ways in which modern societies have experienced the phenomena of globalization_
HIST 6,world and regional conflict_ population increase_ environmental change_ poverty_ the rise and fall
HIST 6,of ideologies_ and the Information Technology Revolution.
HIST 6,find_ study_ evaluate_ and interpret primary and secondary sources_ synthesize information_ and
HIST 6,compose arguments grounded in knowledge of the past.
HIST 6,analyze the relevancy and use of history in contemporary society.
HIST 8,identify important political_ economic_ technological_ social_ and cultural developments in the
HIST 8,American past.
HIST 8,explain historical events and developments in chronological and contextual relation to one
HIST 8,another.
HIST 8,recognize the diversity of historical experiences_ and the contributions of major social and
HIST 8,ethnic groups.
HIST 8,find_ study_ evaluate_ and interpret primary and secondary sources_ synthesize information_ and
HIST 8,compose arguments grounded in knowledge of the past.
HIST 8,employ his/her knowledge of the past and ability to analyze information to develop a critical
HIST 8,consciousness of self_ society_ and the world.
HIST 10,identify important political_ economic_ technological_ social_ and cultural developments in the
HIST 10,American past.
HIST 10,explain historical events and developments in chronological and contextual relation to one
HIST 10,another.
HIST 10,recognize the diversity of historical experiences_ and the contributions of major social and
HIST 10,ethnic groups.
HIST 10,find_ study_ evaluate_ and interpret primary and secondary sources_ synthesize information_ and
HIST 10,compose arguments grounded in knowledge of the past.
HIST 10,employ his/her knowledge of the past and ability to analyze information to develop a critical
HIST 10,consciousness of self_ society_ and the world.
HIST 18,Demonstrate knowledge of terms_ specific facts_ trends and sequences_ methods of historical
HIST 18,inquiry_ principles and generalizations_ and theories and structures of history
HIST 18,Demonstrate ability to observe_ classify_ translate_ interpret_ extrapolate_ apply analyze_
HIST 18,synthesize_ and evaluate oral_ written_ and pictorial data and evidence.
HIST 18,Demonstrate ability to formulate opinions informed by new evidence.
HIST 18,Demonstrate proficiency in written communication.
HIST 20,examine and describe Middle Eastern peoples and cultures with respect to political_ social_ and
HIST 20,economic patterns.
HIST 20,analyze and explain the complex interplay between industrialized nations' need for oil_ Arab
HIST 20,nationalism_ and the creation of Israel.
HIST 20,recognize the complexities of the past_ including the varieties of historical experiences and the
HIST 20,importance of perspective in the study of history.
HIST 20,assess primary and/or secondary sources_ and from them formulate logical and informed
HIST 20,statements about the past.
HIST 20,employ his/her knowledge of the past to develop a critical consciousness of self_ society_ and the
HIST 20,world. Demonstrate a readiness to change opinion and behavior in the face of new information
HIST 20,as he/she searches for historical knowledge and understanding.
HIST 26,identify how ideas about masculinity and femininity have shaped the historical experiences of
HIST 26,men and women and their participation in important political_ economic_ social_ and cultural
HIST 26,events and developments.
HIST 26,describe the complex interplay between biology_ economic systems_ political culture_ race and
HIST 26,ethnicity_ religion_ mass media_ region_ and personal choice and the varied roles of men and
HIST 26,women in the American past.
HIST 26,find_ study_ evaluate_ and interpret primary and/or secondary source materials_ and from them
HIST 26,formulate logical and informed statements about the past.
HIST 26,employ his/her knowledge of the past and ability to analyze information to develop a critical
HIST 26,consciousness of self_ society_ and the world.
HIST 30,Describe the importance of the African tradition as it relates to the African American
HIST 30,experience.
HIST 30,Explain the principle elements of the struggle for the civil and legal equality of African
HIST 30,Americans for each of the major eras of American history--the American Revolution_ the Civil
HIST 30,War/Reconstruction_ the World Wars_ the Civil Rights Era.
HIST 30,Describe the contributions of individual African Americans to the growth and the development
HIST 30,of American society.
HIST 30,Describe the impact of the United States Constitution and various Supreme Court decisions on
HIST 30,African Americans and the nation.
HIST 30,Locate_ evaluate_ and interpret primary and/or secondary source materials_ and then formulate
HIST 30,logical and informed conclusions about the past.
HIST 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
HIST 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
HIST 95,analytical questions.
HIST 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
HIST 95,for future reference; including an index and bibliography.
HIST 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
HIST 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
HIST 95,special study theme.
HLTH 10,identify the basic terms and values associated with leisure.
HLTH 10,compare and contrast theories and concepts of leisure to overall health.
HLTH 10,explain time management and leisure planning principles and how they are applied to improving
HLTH 10,lifestyles.
HLTH 10,recognize how leisure behavior can affect physical and mental well-being.
HLTH 10,analyze the impact of stress and how stress can be reduced through leisure activities.
HLTH 10,explain the social significance of leisure including its interaction with history_ contemporary
HLTH 10,society_ technology and the environment.
HLTH 20,describe signs and symptoms of specific health issues and identify characteristics of specific
HLTH 20,groups that are at risk for these health issues.
HLTH 20,define the psychological_ social_ and developmental effects of specific health issues as they
HLTH 20,relate to an athlete's personal_ social_ intellectual_ and physical development.
HLTH 20,identify and describe decision making steps to overcome outside influences socially and
HLTH 20,athletically.
HLTH 20,identify the on-campus and local resources that provide treatment and prevention programs.
HLTH 20,assess the risks involved with performance enhancing practices used in the world of sport.
HLTH 99,Identify CWE objectives that are unique to each student and employment situation
HLTH 99,in consultation with their employer and CWE instructor prior to enrollment.
HLTH 99,Describe the importance of on-the-job responsibilities.
HLTH 99,Identify the attitudes and knowledge elements necessary for success.
HON 11,Synthesize and apply a range of knowledge and advanced learning and research skills gained in
HON 11,the Honors Program in a significant project.
HON 11,Utilize advanced skills in writing_ critical thinking_ and creative thinking in a Capstone project.
HON 11,Conceptualize_ propose_ organize_ and produce an ambitious_ challenging self-generated
HON 11,project—either an accomplished piece of writing or a work or body of work in another creative
HON 11,medium.
HON 11,Generate creative_ original responses to course material.
HON 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
HON 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
HON 95,analytical questions.
HON 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
HON 95,for future reference; including an index and bibliography.
HON 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
HON 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
HON 95,special study theme.
HUM 17,Identify the broad geographical_ religious_ intellectual_ and political patterns that developed in
HUM 17,Europe during the historical period_ including religion and its political influence_ notions of the
HUM 17,individual both politically and culturally_ and distinctions and changes in the modes of art and
HUM 17,architecture.
HUM 17,Explain the similarities_ differences_ and interrelationships between specific European societies_
HUM 17,and identify their social_ political_ and cultural legacies.
HUM 17,Find_ evaluate_ and interpret primary and secondary source materials_ and from them formulate
HUM 17,and communicate defensible interpretations of European traditions and perspectives and their
HUM 17,influence on the world of ideas.
HUM 22,Identify the broad geographical_ religious_ aesthetic_ social_ cultural_ economic_ intellectual_
HUM 22,political and other forces that helped to shape the development of Western Civilization from
HUM 22,1700 B.C.E to 470 A.C.E.
HUM 22,Explain the similarities_ differences_ and interrelationships between specific civilizations of the
HUM 22,ancient world.
HUM 22,Analyze and compare specific works of key thinkers who contributed to the shaping of classical
HUM 22,civilization_ and trace the influence of their ideas over time and across place.
HUM 22,Find_ evaluate_ and interpret primary and secondary source materials_ and from them formulate
HUM 22,and communicate defensible interpretations of Greco-Roman cultures and their influence on the
HUM 22,modern world.
HUM 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
HUM 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
HUM 95,analytical questions.
HUM 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
HUM 95,for future reference; including an index and bibliography.
HUM 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
HUM 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
HUM 95,special study theme.
IDST 12,Assess his or her readiness to be an online student.
IDST 12,Identify the requirements for an online course.
IDST 12,Formulate a plan for succeeding in an online course.
IDST 12,Operate online course tools.
IDST 12,Choose success strategies fitting to a particular online course.
IDST 90,Locate and evaluate information that provides the cultural_ economic_ historic_ and other
IDST 90,contexts for a specific social and/or cultural event.
IDST 90,Demonstrate an awareness of the range of possible meanings of a social and/or cultural event to
IDST 90,other participants.
IDST 90,Describe their personal experience as a participant in a social and/or cultural event.
IDST 90,Analyze a social and/or cultural event by synthesizing the impressions formed by personal
IDST 90,experience with the knowledge acquired through research.
IDST 90,Explain the value of social and/or cultural events as enhancements to the educational
IDST 90,experience.
ITAL 1,recognize and begin to imitate Italian pronunciation
ITAL 1,comprehend basic Italian at the introductory level
ITAL 1,speak basic Italian at the introductory level
ITAL 1,write basic Italian at the introductory level
ITAL 1,formulate arguments supporting the importance of second language acquisition
ITAL 1,appraise elements of Italian culture
ITAL 2,improve the clarity of pronunciation in Italian
ITAL 2,comprehend basic Italian
ITAL 2,use both written and oral Italian for communication in everyday situations
ITAL 2,formulate arguments supporting the importance of second language acquisition
ITAL 2,appraise elements of Italian culture
ITAL 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
ITAL 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
ITAL 95,analytical questions.
ITAL 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
ITAL 95,for future reference; including an index and bibliography.
ITAL 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
ITAL 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
ITAL 95,special study theme.
ITAL 100,demonstrate an understanding of spoken Italian at the basic level
ITAL 100,demonstrate the skill of speaking Italian at the basic level
ITAL 100,compare and contrast elements of Italian culture
ITAL 101,demonstrate an understanding of Italian as spoken in informal situations at a basic/intermediate
ITAL 101,level
ITAL 101,demonstrate the ability to communicate orally in Italian in informal situations at a
ITAL 101,basic/intermediate level
ITAL 101,compare and contrast elements of Italian culture
JOUR 2,Define and execute newsgathering strategies
JOUR 2,Develop interview questions and conduct interviews
JOUR 2,Write simple leads
JOUR 2,Write simple and complex/long form news articles using the inverted pyramid and other formats
JOUR 2,Write articles under deadline
JOUR 2,Apply Associated Press style to articles
JOUR 2,Edit own and others’ articles for proper spelling_ grammar and AP Style
JOUR 2,Define writing differences for different platforms
JOUR 10,Define relevant news content.
JOUR 10,Gather news information weekly.
JOUR 10,Edit basic news and information into publishable form_ with attention to accuracy_ clarity_
JOUR 10,thoroughness_ fairness_ AP style_ and media law and ethics.
JOUR 10,Assess legal issues affecting media.
JOUR 10,Assess ethical issues affecting media.
JOUR 10,Develop effective design/layout for story presentation.
JOUR 10,Develop news stories through written_ visual_ audio_ video or other multimedia formats.
JOUR 10,Determine the best format –print_ multimedia_ visual_ etc.—for telling basic news stories.
JOUR 10,Build a portfolio of completed projects for student media that demonstrates a range of
JOUR 10,storytelling formats/styles.
JOUR 12,Define relevant news content.
JOUR 12,Gather news information weekly.
JOUR 12,Edit basic and advanced news and information into publishable form_ with attention to accuracy_
JOUR 12,clarity_ thoroughness_ fairness_ AP style_ and media law and ethics.
JOUR 12,Assess legal issues affecting media.
JOUR 12,Assess ethical issues affecting media.
JOUR 12,Develop leadership and management skills as an editor.
JOUR 12,Develop effective design/layout for story presentation.
JOUR 12,Develop news and feature stories through written_ visual_ audio_ video or other multimedia
JOUR 12,formats.
JOUR 12,Determine the best format –print_ multimedia_ visual_ etc.—for telling basic news stories.
JOUR 12,Build a portfolio of completed projects for student media that demonstrates a range of
JOUR 12,storytelling formats/styles that are more advanced than in JOUR 10.
JOUR 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
JOUR 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
JOUR 95,analytical questions.
JOUR 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
JOUR 95,for future reference; including an index and bibliography.
JOUR 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
JOUR 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
JOUR 95,special study theme.
JOUR 99,Identify CWE objectives that are unique to each student and employment situation
JOUR 99,in consultation with their employer and CWE instructor prior to enrollment.
JOUR 99,Describe the importance of on-the-job responsibilities.
JOUR 99,Identify the attitudes and knowledge elements necessary for success.
JPN 1,recognize and begin to imitate Japanese pronunciation
JPN 1,comprehend basic Japanese at the introductory level
JPN 1,speak basic Japanese at the introductory level
JPN 1,write basic Japanese at the introductory level_ specifically the letters of 'Hiragana' and
JPN 1,'Katakana'
JPN 1,formulate arguments supporting the importance of second language acquisition
JPN 1,describe elements of the Japanese culture
JPN 2,improve the clarity of pronunciation in Japanese
JPN 2,increase comprehension of basic Japanese at the introductory level
JPN 2,speak Japanese with more complexity and diversity of expressions
JPN 2,improve writing of 'Kanji' at the introductory level
JPN 2,improve reading skills in Japanese at the introductory level
JPN 2,describe elements of Japanese culture
JPN 3,pronounce Japanese accurately_ with clarity and rhythm
JPN 3,comprehend Japanese at the intermediate level
JPN 3,speak basic Japanese at the intermediate level
JPN 3,read Japanese with specific attention to 'hiragana'_ 'katakana'_ as well as 'kanji' compounds at the
JPN 3,intermediate level
JPN 3,write Japanese with specific attention to 'hiragana'_ 'katagana'_ as well as 'kanji' compounds at
JPN 3,the intermediate level
JPN 3,describe elements of Japanese culture
JPN 4,pronounce Japanese correctly with increased ease and clarity
JPN 4,comprehend intermediate-level Japanese with increased facility
JPN 4,speak with greater proficiency in Japanese at the intermediate level
JPN 4,write Japanese with greater grammatical accuracy at the intermediate level
JPN 4,formulate arguments supporting the importance of second language acquisition
JPN 4,describe elements of Japanese culture
JPN 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
JPN 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
JPN 95,analytical questions.
JPN 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
JPN 95,for future reference; including an index and bibliography.
JPN 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
JPN 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
JPN 95,special study theme.
KIN 1,identify the basic concepts of kinesiology.
KIN 1,describe the historical_ ethical_ and philosophical foundations of kinesiology.
KIN 1,identify the fundamental concepts of basic movements.
KIN 1,identify the relationship between performance in the movement forms of sport_ dance_ and
KIN 1,exercise and the conceptual foundations of the sub-disciplines.
KIN 1,identify the pathways and requirements for career opportunities.
KIN 2,describe the physical_ emotional_ and mental demands of the coaching profession.
KIN 2,identify and discuss general requirements_ standards_ characteristics_ and qualities needed for a
KIN 2,career in coaching.
KIN 2,compare and contrast current issues_ problems_ and concerns facing athletics_ student-athletes
KIN 2,and coaches.
KIN 2,analyze and apply theories and practices required of the coaching profession.
KIN 2,employ the skills and strategies required to search_ apply_ and interview for available coaching
KIN 2,positions.
KIN 3,define terms specific to motor skill development in K-6 children.
KIN 3,explain the benefits of physical education activities for K-6 children.
KIN 3,evaluate motor skills and movement patterns needed to perform a variety of physical activities.
KIN 3,assess levels of physical fitness and implement activities for K-6 children to improve health and
KIN 3,performance.
KIN 3,describe several physical education activities that foster social interaction in K-6 children.
KIN 5,explain how an official contributes to sportmanship and fair play during a game.
KIN 5,describe the professional requirements and procedures for becoming a registered official in
KIN 5,selected sports.
KIN 5,identify fouls and violations in selected sports and administer proper penalty and enforcement.
KIN 5,identify safety issues of selected sports.
KIN 5,describe the official rules and regulations of selected sports.
KIN 6,explain the role of nutrition in exercise and sports.
KIN 6,identify and discuss various techniques for motivation and focus.
KIN 6,describe how nutrients function and how energy is transferred from food to body.
KIN 6,identify the differences between carbohydrates_ fats_ and proteins.
KIN 6,describe their personal philosophy of wellness as a lifestyle.
KIN 7,define the medical terminology and acronyms specific to athletic training and sports medicine.
KIN 7,identify the features of a well designed athletic training facility_ including supplies and
KIN 7,equipment.
KIN 7,list and identify common and anatomical landmarks associated with athletic injuries.
KIN 7,identify proper sports medicine supplies for injury treatment.
KIN 7,explain the role of the athletic trainer_ team physician_ and athletic director within the sports
KIN 7,medicine team.
KIN 7,demonstrate basic injury treatment and taping procedures.
KIN 8,identify and apply proper taping techniques for specific athletic injuries.
KIN 8,list career fields and employment settings associated with athletic training and sports medicine.
KIN 8,list and identify common anatomical landmarks associated with athletic injuries.
KIN 8,describe a well designed athletic training facility_ including supplies and equipment.
KIN 8,recognize athletic injuries and demonstrate emergency procedures.
KIN 8,describe proper return to play concussion protocols for athletes.
KIN 9,describe the benefits of personal fitness training as it relates to a wide variety of client
KIN 9,populations.
KIN 9,demonstrate improvement and refinement of the skills and knowledge of program design_
KIN 9,motivational strategies_ and client retention.
KIN 9,identify current trends and terminology in the fitness industry.
KIN 9,analyze and interpret research based literature.
KIN 9,organize and present theoretical and practical aspects of common training protocols as it applies
KIN 9,to personal fitness training.
KIN 10,discuss fitness program design_ motivational strategies_ and client retention.
KIN 10,identify current trends and terminology in the fitness industry.
KIN 10,evalutate posture_ range of movement and muscle strength.
KIN 10,maintain and demonstrate proper use of a broad range of fitness equipment.
KIN 10,explain healthy eating habits and design an exercise plan to reduce the level of body fat.
KIN 11,assess victims of injury and medical emergencies and apply emergency action plan.
KIN 11,describe the signs and symptoms associated with common medical emergencies.
KIN 11,demonstrate the first aid care that is needed in common medical emergencies.
KIN 11,demonstrate cardiopulmonary resuscitation and the use of AED.
KIN 11,demonstrate bandaging and splinting techniques.
KIN 11,demonstrate emergency rescue moves.
KIN 11,evaluate their lifestyle for health and safety concerns and set personal goals for achieving a safe
KIN 11,and healthy lifestyle.
KIN 12A,distinguish between the rules of baseball across the different levels of play.
KIN 12A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 12A,study at a basic level.
KIN 12A,compare and contrast game strategies that are situation specific at a basic level.
KIN 12A,explain the differences between appropriate and inappropriate sportsmanship.
KIN 12A,identify baseball specific techniques and biomechanics at a basic level.
KIN 12B,evaluate changes in the rules of baseball at the intercollegiate level.
KIN 12B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 12B,study at an intermediate level.
KIN 12B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 12B,explain the differences between appropriate and inappropriate leadership styles.
KIN 12B,identify baseball specific techniques and biomechanics at an intermediate level.
KIN 13A,distinguish between the rules of basketball across the different levels of play.
KIN 13A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 13A,study at a basic level.
KIN 13A,compare and contrast game strategies that are situation specific at a basic level.
KIN 13A,explain differences between appropriate and inappropriate sportsmanship.
KIN 13A,identify basketball specific techniques and biomechanics at a basic level.
KIN 13B,evaluate changes in the rules of baseball at the intercollegiate level.
KIN 13B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 13B,study at an intermediate level.
KIN 13B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 13B,explain the differences between appropriate and inappropriate leadership styles.
KIN 13B,identify basketball specific techniques and biomechanics at an intermediate level.
KIN 14A,distinguish between the rules of cross country across the different levels of participation.
KIN 14A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 14A,study at a basic level.
KIN 14A,compare and contrast game strategies that are situation specific at a basic level.
KIN 14A,explain differences between appropriate and inappropriate sportsmanship.
KIN 14A,identify cross country specific techniques and biomechanics at a basic level.
KIN 14B,evaluate changes in the rules of cross country at the intercollegiate level.
KIN 14B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 14B,study at an intermediate level.
KIN 14B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 14B,explain differences between appropriate and inappropriate leadership.
KIN 14B,identify cross country specific techniques and biomechanics at an intermediate level.
KIN 15A,distinguish between the rules of football across the different levels of play.
KIN 15A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 15A,study at a basic level.
KIN 15A,compare and contrast game strategies that are situation specific at a basic level.
KIN 15A,Explain differences between appropriate and inappropriate sportsmanship.
KIN 15A,identify football specific techniques and biomechanics at a basic level.
KIN 15B,evaluate changes in the rules of football at the intercollegiate level.
KIN 15B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 15B,study at an intermediate level.
KIN 15B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 15B,Explain differences between appropriate and inappropriate leadership styles.
KIN 15B,identify football specific techniques and biomechanics at an intermediate level.
KIN 16A,distinguish between the rules of golf across the different levels of play.
KIN 16A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 16A,study at a basic level.
KIN 16A,compare and contrast game strategies that are situation specific at a basic level.
KIN 16A,explain differences between appropriate and inappropriate sportsmanship.
KIN 16A,identify golf specific techniques and biomechanics at a basic level.
KIN 16B,evaluate changes in the rules of golf at the intercollegiate level.
KIN 16B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 16B,study at an intermediate level.
KIN 16B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 16B,explain differences between appropriate and inappropriate leadership styles.
KIN 16B,identify golf specific techniques and biomechanics at an intermediate level.
KIN 17A,distinguish between the rules of soccer across the different levels of play.
KIN 17A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 17A,study at a basic level.
KIN 17A,compare and contrast game strategies that are situation specific at a basic level.
KIN 17A,explain differences between appropriate and inappropriate sportsmanship.
KIN 17A,identify soccer specific techniques and biomechanics at a basic level.
KIN 17B,evaluate changes in the rules of soccer at the intercollegiate level.
KIN 17B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 17B,study at an intermediate level.
KIN 17B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 17B,explain differences between appropriate and inappropriate leadership styles.
KIN 17B,identify soccer specific techniques and biomechanics at an intermediate level.
KIN 18A,distinguish between the rules of softball across the different levels of play.
KIN 18A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 18A,study at a basic level.
KIN 18A,compare and contrast game strategies that are situation specific at a basic level.
KIN 18A,explain differences between appropriate and inappropriate sportsmanship.
KIN 18A,identify softball specific techniques and biomechanics at a basic level.
KIN 18B,evaluate changes in the rules of softball at the intercollegiate level.
KIN 18B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 18B,study at an intermediate level.
KIN 18B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 18B,explain differences between appropriate and inappropriate leadership styles.
KIN 18B,identify softball specific techniques and biomechanics at an intermediate level.
KIN 19A,distinguish between the rules of track and field across the different levels of participation.
KIN 19A,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 19A,study at a basic level.
KIN 19A,compare and contrast game strategies that are situation specific at a basic level.
KIN 19A,explain differences between appropriate and inappropriate sportsmanship.
KIN 19A,identify track and field specific techniques and biomechanics at a basic level.
KIN 19B,evaluate changes in the rules of track and field at the intercollegiate level.
KIN 19B,evaluate teamwork and cooperation between players_ coaches and team personnel through film
KIN 19B,study at an intermediate level.
KIN 19B,compare and contrast game strategies that are situation specific at an intermediate level.
KIN 19B,explain differences between appropriate and inappropriate leadership styles.
KIN 19B,identify track and field specific techniques and biomechanics at an intermediate level.
